"Date","Region","Industry","UOM","Employment"
"2019-12","Saskatchewan","Information and cultural industries [51]","Persons",9681
"2019-12","Saskatchewan","Finance and insurance [52]","Persons",20710
"2019-12","Saskatchewan","Real estate and rental and leasing [53]","Persons",5856
"2019-12","Saskatchewan","Professional, scientific and technical services [54]","Persons",15065
"2019-12","Saskatchewan","Management of companies and enterprises [55]","Persons",2060
"2019-12","Saskatchewan","Administrative and support, waste management and remediation services [56]","Persons",13641
"2019-12","Saskatchewan","Educational services [61]","Persons",44658
"2019-12","Saskatchewan","Health care and social assistance [62]","Persons",70179
"2019-12","Saskatchewan","Arts, entertainment and recreation [71]","Persons",8992
"2019-12","Saskatchewan","Accommodation and food services [72]","Persons",37834
"2019-12","Saskatchewan","Other services (except public administration) [81]","Persons",17298
"2019-12","Saskatchewan","Public administration [91]","Persons",49791
"2019-12","Alberta","Industrial aggregate including unclassified businesses [00-91N]","Persons",2030762
"2019-12","Alberta","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",1999805
"2019-12","Alberta","Goods producing industries [11-33N]","Persons",412126
"2019-12","Alberta","Forestry, logging and support [11N]","Persons",3867
"2019-12","Alberta","Mining, quarrying, and oil and gas extraction [21]","Persons",98961
"2019-12","Alberta","Utilities [22]","Persons",14455
"2019-12","Alberta","Construction [23]","Persons",171991
"2019-12","Alberta","Manufacturing [31-33]","Persons",122851
"2019-12","Alberta","Service producing industries [41-91N]","Persons",1587679
"2019-12","Alberta","Trade [41-45N]","Persons",346907
"2019-12","Alberta","Wholesale trade [41]","Persons",99491
"2019-12","Alberta","Retail trade [44-45]","Persons",247416
"2019-12","Alberta","Transportation and warehousing [48-49]","Persons",109695
"2019-12","Alberta","Information and cultural industries [51]","Persons",27421
"2019-12","Alberta","Finance and insurance [52]","Persons",63548
"2019-12","Alberta","Real estate and rental and leasing [53]","Persons",42867
"2019-12","Alberta","Professional, scientific and technical services [54]","Persons",120011
"2019-12","Alberta","Management of companies and enterprises [55]","Persons",20315
"2019-12","Alberta","Administrative and support, waste management and remediation services [56]","Persons",95286
"2019-12","Alberta","Educational services [61]","Persons",150071
"2019-12","Alberta","Health care and social assistance [62]","Persons",221322
"2019-12","Alberta","Arts, entertainment and recreation [71]","Persons",39633
"2019-12","Alberta","Accommodation and food services [72]","Persons",166510
"2019-12","Alberta","Other services (except public administration) [81]","Persons",75718
"2019-12","Alberta","Public administration [91]","Persons",108377
"2019-12","British Columbia","Industrial aggregate including unclassified businesses [00-91N]","Persons",2351487
"2019-12","British Columbia","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",2293372
"2019-12","British Columbia","Goods producing industries [11-33N]","Persons",368783
"2019-12","British Columbia","Forestry, logging and support [11N]","Persons",15489
"2019-12","British Columbia","Mining, quarrying, and oil and gas extraction [21]","Persons",18674
"2019-12","British Columbia","Utilities [22]","Persons",12220
"2019-12","British Columbia","Construction [23]","Persons",167825
"2019-12","British Columbia","Manufacturing [31-33]","Persons",154575
"2019-12","British Columbia","Service producing industries [41-91N]","Persons",1924589
"2019-12","British Columbia","Trade [41-45N]","Persons",379437
"2019-12","British Columbia","Wholesale trade [41]","Persons",95510
"2019-12","British Columbia","Retail trade [44-45]","Persons",283927
"2019-12","British Columbia","Transportation and warehousing [48-49]","Persons",119400
"2019-12","British Columbia","Information and cultural industries [51]","Persons",59015
"2019-12","British Columbia","Finance and insurance [52]","Persons",91853
"2019-12","British Columbia","Real estate and rental and leasing [53]","Persons",45298
"2019-12","British Columbia","Professional, scientific and technical services [54]","Persons",139000
"2019-12","British Columbia","Management of companies and enterprises [55]","Persons",17533
"2019-12","British Columbia","Administrative and support, waste management and remediation services [56]","Persons",107633
"2019-12","British Columbia","Educational services [61]","Persons",178147
"2019-12","British Columbia","Health care and social assistance [62]","Persons",287221
"2019-12","British Columbia","Arts, entertainment and recreation [71]","Persons",49804
"2019-12","British Columbia","Accommodation and food services [72]","Persons",236670
"2019-12","British Columbia","Other services (except public administration) [81]","Persons",79310
"2019-12","British Columbia","Public administration [91]","Persons",134268
"2019-12","Yukon","Industrial aggregate including unclassified businesses [00-91N]","Persons",22152
"2019-12","Yukon","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",21878
"2019-12","Yukon","Goods producing industries [11-33N]","Persons",2651
"2019-12","Yukon","Construction [23]","Persons",1474
"2019-12","Yukon","Service producing industries [41-91N]","Persons",19227
"2019-12","Yukon","Trade [41-45N]","Persons",2968
"2019-12","Yukon","Wholesale trade [41]","Persons",303
"2019-12","Yukon","Retail trade [44-45]","Persons",2664
"2019-12","Yukon","Transportation and warehousing [48-49]","Persons",1392
"2019-12","Yukon","Information and cultural industries [51]","Persons",489
"2019-12","Yukon","Finance and insurance [52]","Persons",402
"2019-12","Yukon","Real estate and rental and leasing [53]","Persons",326
"2019-12","Yukon","Professional, scientific and technical services [54]","Persons",740
"2019-12","Yukon","Management of companies and enterprises [55]","Persons",43
"2019-12","Yukon","Administrative and support, waste management and remediation services [56]","Persons",494
"2019-12","Yukon","Educational services [61]","Persons",1496
"2019-12","Yukon","Health care and social assistance [62]","Persons",1456
"2019-12","Yukon","Arts, entertainment and recreation [71]","Persons",390
"2019-12","Yukon","Accommodation and food services [72]","Persons",1832
"2019-12","Yukon","Other services (except public administration) [81]","Persons",579
"2019-12","Yukon","Public administration [91]","Persons",6619
"2019-12","Northwest Territories","Industrial aggregate including unclassified businesses [00-91N]","Persons",26157
"2019-12","Northwest Territories","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",25998
"2019-12","Northwest Territories","Goods producing industries [11-33N]","Persons",4423
"2019-12","Northwest Territories","Mining, quarrying, and oil and gas extraction [21]","Persons",2318
"2019-12","Northwest Territories","Construction [23]","Persons",1730
"2019-12","Northwest Territories","Service producing industries [41-91N]","Persons",21574
"2019-12","Northwest Territories","Trade [41-45N]","Persons",3037
"2019-12","Northwest Territories","Wholesale trade [41]","Persons",567
"2019-12","Northwest Territories","Retail trade [44-45]","Persons",2469
"2019-12","Northwest Territories","Transportation and warehousing [48-49]","Persons",1501
"2019-12","Northwest Territories","Information and cultural industries [51]","Persons",319
"2019-12","Northwest Territories","Finance and insurance [52]","Persons",429
"2019-12","Northwest Territories","Real estate and rental and leasing [53]","Persons",502
"2019-12","Northwest Territories","Professional, scientific and technical services [54]","Persons",947
"2019-12","Northwest Territories","Management of companies and enterprises [55]","Persons",41
"2019-12","Northwest Territories","Administrative and support, waste management and remediation services [56]","Persons",691
"2019-12","Northwest Territories","Educational services [61]","Persons",2127
"2019-12","Northwest Territories","Health care and social assistance [62]","Persons",1900
"2019-12","Northwest Territories","Arts, entertainment and recreation [71]","Persons",294
"2019-12","Northwest Territories","Accommodation and food services [72]","Persons",1872
"2019-12","Northwest Territories","Other services (except public administration) [81]","Persons",911
"2019-12","Northwest Territories","Public administration [91]","Persons",7004
"2019-12","Nunavut","Industrial aggregate including unclassified businesses [00-91N]","Persons",18770
"2019-12","Nunavut","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",18624
"2019-12","Nunavut","Goods producing industries [11-33N]","Persons",4321
"2019-12","Nunavut","Construction [23]","Persons",890
"2019-12","Nunavut","Service producing industries [41-91N]","Persons",14303
"2019-12","Nunavut","Trade [41-45N]","Persons",1919
"2019-12","Nunavut","Wholesale trade [41]","Persons",116
"2019-12","Nunavut","Retail trade [44-45]","Persons",1803
"2019-12","Nunavut","Transportation and warehousing [48-49]","Persons",857
"2019-12","Nunavut","Information and cultural industries [51]","Persons",96
"2019-12","Nunavut","Finance and insurance [52]","Persons",186
"2019-12","Nunavut","Real estate and rental and leasing [53]","Persons",783
"2019-12","Nunavut","Professional, scientific and technical services [54]","Persons",190
"2019-12","Nunavut","Management of companies and enterprises [55]","Persons",110
"2019-12","Nunavut","Administrative and support, waste management and remediation services [56]","Persons",677
"2019-12","Nunavut","Educational services [61]","Persons",633
"2019-12","Nunavut","Health care and social assistance [62]","Persons",1148
"2019-12","Nunavut","Arts, entertainment and recreation [71]","Persons",104
"2019-12","Nunavut","Accommodation and food services [72]","Persons",796
"2019-12","Nunavut","Other services (except public administration) [81]","Persons",248
"2019-12","Nunavut","Public administration [91]","Persons",6557
"2020-01","Canada","Industrial aggregate including unclassified businesses [00-91N]","Persons",17120677
"2020-01","Canada","Industrial aggregate excluding unclassified businesses [11-91N]","Persons",16820525
"2020-01","Canada","Goods producing industries [11-33N]","Persons",2985144
"2020-01","Canada","Forestry, logging and support [11N]","Persons",36907
"2020-01","Canada","Mining, quarrying, and oil and gas extraction [21]","Persons",202100
"2020-01","Canada","Utilities [22]","Persons",128413
"2020-01","Canada","Construction [23]","Persons",1051869
"2020-01","Canada","Manufacturing [31-33]","Persons",1565855
"2020-01","Canada","Non-durable goods [311N]","Persons",642898
"2020-01","Canada","Durable goods [321N]","Persons",922956
"2020-01","Canada","Service producing industries [41-91N]","Persons",13835381
"2020-01","Canada","Trade [41-45N]","Persons",2828108
"2020-01","Canada","Wholesale trade [41]","Persons",826627
"2020-01","Canada","Retail trade [44-45]","Persons",2001481
"2020-01","Canada","Transportation and warehousing [48-49]","Persons",798692
"2020-01","Canada","Information and cultural industries [51]","Persons",354958
